Start (s),End (s),Scientific name,Common name,Confidence,File,lat,lon,week,min_conf,branch,experiment,file,expected,species,species_key,expected_key,confidence,start_s,end_s
9.0,10.0,Phainopepla nitens,Phainopepla,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Oak Titmouse.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Oak Titmouse.wav,Oak Titmouse,Phainopepla,phainopepla,oaktitmouse,0.0003,9.0,10.0
9.0,10.0,Icterus cucullatus,Hooded Oriole,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Oak Titmouse.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Oak Titmouse.wav,Oak Titmouse,Hooded Oriole,hoodedoriole,oaktitmouse,0.0003,9.0,10.0
9.0,10.0,Dryobates nuttallii,Nuttall's Woodpecker,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Oak Titmouse.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Oak Titmouse.wav,Oak Titmouse,Nuttall's Woodpecker,nuttallswoodpecker,oaktitmouse,0.0002,9.0,10.0
0.0,3.0,Buteo jamaicensis,Red-tailed Hawk,0.0038,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-tailed Hawk,redtailedhawk,songsparrow,0.0038,0.0,3.0
0.0,3.0,Meleagris gallopavo,Wild Turkey,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Wild Turkey,wildturkey,songsparrow,0.0027,0.0,3.0
0.0,3.0,Catharus ustulatus,Swainson's Thrush,0.0024,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Swainson's Thrush,swainsonsthrush,songsparrow,0.0024,0.0,3.0
0.0,3.0,Leiothlypis celata,Orange-crowned Warbler,0.0024,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Orange-crowned Warbler,orangecrownedwarbler,songsparrow,0.0024,0.0,3.0
0.0,3.0,Megaceryle alcyon,Belted Kingfisher,0.0023,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Belted Kingfisher,beltedkingfisher,songsparrow,0.0023,0.0,3.0
0.0,3.0,Buteo lineatus,Red-shouldered Hawk,0.0023,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-shouldered Hawk,redshoulderedhawk,songsparrow,0.0023,0.0,3.0
0.0,3.0,Junco hyemalis,Dark-eyed Junco,0.0021,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Dark-eyed Junco,darkeyedjunco,songsparrow,0.0021,0.0,3.0
0.0,3.0,Bubo virginianus,Great Horned Owl,0.0021,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Great Horned Owl,greathornedowl,songsparrow,0.0021,0.0,3.0
0.0,3.0,Sitta canadensis,Red-breasted Nuthatch,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-breasted Nuthatch,redbreastednuthatch,songsparrow,0.002,0.0,3.0
0.0,3.0,Certhia americana,Brown Creeper,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Brown Creeper,browncreeper,songsparrow,0.002,0.0,3.0
0.0,3.0,Cyanocitta stelleri,Steller's Jay,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Steller's Jay,stellersjay,songsparrow,0.0018,0.0,3.0
0.0,3.0,Pandion haliaetus,Osprey,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Osprey,osprey,songsparrow,0.0018,0.0,3.0
0.0,3.0,Setophaga coronata,Yellow-rumped Warbler,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Yellow-rumped Warbler,yellowrumpedwarbler,songsparrow,0.0017,0.0,3.0
0.0,3.0,Contopus cooperi,Olive-sided Flycatcher,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Olive-sided Flycatcher,olivesidedflycatcher,songsparrow,0.0017,0.0,3.0
0.0,3.0,Melospiza melodia,Song Sparrow,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Song Sparrow,songsparrow,songsparrow,0.0017,0.0,3.0
0.0,3.0,Dryobates pubescens,Downy Woodpecker,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Downy Woodpecker,downywoodpecker,songsparrow,0.0017,0.0,3.0
0.0,3.0,Setophaga nigrescens,Black-throated Gray Warbler,0.0016,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Black-throated Gray Warbler,blackthroatedgraywarbler,songsparrow,0.0016,0.0,3.0
0.0,3.0,Aimophila ruficeps,Rufous-crowned Sparrow,0.0016,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Rufous-crowned Sparrow,rufouscrownedsparrow,songsparrow,0.0016,0.0,3.0
0.0,3.0,Haemorhous mexicanus,House Finch,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,House Finch,housefinch,songsparrow,0.0015,0.0,3.0
0.0,3.0,Spizella passerina,Chipping Sparrow,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Chipping Sparrow,chippingsparrow,songsparrow,0.0015,0.0,3.0
3.0,6.0,Melospiza melodia,Song Sparrow,0.8093,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Song Sparrow,songsparrow,songsparrow,0.8093,3.0,6.0
3.0,6.0,Passerculus sandwichensis,Savannah Sparrow,0.1057,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Savannah Sparrow,savannahsparrow,songsparrow,0.1057,3.0,6.0
3.0,6.0,Thryomanes bewickii,Bewick's Wren,0.0082,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Bewick's Wren,bewickswren,songsparrow,0.0082,3.0,6.0
3.0,6.0,Amphispiza bilineata,Black-throated Sparrow,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Black-throated Sparrow,blackthroatedsparrow,songsparrow,0.0007,3.0,6.0
3.0,6.0,Agelaius phoeniceus,Red-winged Blackbird,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-winged Blackbird,redwingedblackbird,songsparrow,0.0006,3.0,6.0
3.0,6.0,Setophaga petechia,Yellow Warbler,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Yellow Warbler,yellowwarbler,songsparrow,0.0006,3.0,6.0
3.0,6.0,Eremophila alpestris,Horned Lark,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Horned Lark,hornedlark,songsparrow,0.0006,3.0,6.0
3.0,6.0,Geothlypis trichas,Common Yellowthroat,0.0004,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Common Yellowthroat,commonyellowthroat,songsparrow,0.0004,3.0,6.0
3.0,6.0,Empidonax traillii,Willow Flycatcher,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Willow Flycatcher,willowflycatcher,songsparrow,0.0003,3.0,6.0
3.0,6.0,Sturnella neglecta,Western Meadowlark,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Western Meadowlark,westernmeadowlark,songsparrow,0.0002,3.0,6.0
3.0,6.0,Troglodytes aedon,House Wren,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,House Wren,housewren,songsparrow,0.0002,3.0,6.0
3.0,6.0,Cistothorus palustris,Marsh Wren,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Marsh Wren,marshwren,songsparrow,0.0002,3.0,6.0
3.0,6.0,Spinus tristis,American Goldfinch,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,American Goldfinch,americangoldfinch,songsparrow,0.0001,3.0,6.0
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,White-crowned Sparrow,whitecrownedsparrow,songsparrow,0.0001,3.0,6.0
3.0,6.0,Junco hyemalis,Dark-eyed Junco,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Dark-eyed Junco,darkeyedjunco,songsparrow,0.0001,3.0,6.0
3.0,6.0,Spizella passerina,Chipping Sparrow,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Chipping Sparrow,chippingsparrow,songsparrow,0.0001,3.0,6.0
3.0,6.0,Megaceryle alcyon,Belted Kingfisher,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Belted Kingfisher,beltedkingfisher,songsparrow,0.0001,3.0,6.0
3.0,6.0,Pipilo maculatus,Spotted Towhee,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Spotted Towhee,spottedtowhee,songsparrow,0.0001,3.0,6.0
3.0,6.0,Branta canadensis,Canada Goose,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Canada Goose,canadagoose,songsparrow,0.0001,3.0,6.0
3.0,6.0,Colaptes auratus,Northern Flicker,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Northern Flicker,northernflicker,songsparrow,0.0001,3.0,6.0
6.0,9.0,Bubo virginianus,Great Horned Owl,0.0033,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Great Horned Owl,greathornedowl,songsparrow,0.0033,6.0,9.0
6.0,9.0,Buteo jamaicensis,Red-tailed Hawk,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-tailed Hawk,redtailedhawk,songsparrow,0.0027,6.0,9.0
6.0,9.0,Junco hyemalis,Dark-eyed Junco,0.0022,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Dark-eyed Junco,darkeyedjunco,songsparrow,0.0022,6.0,9.0
6.0,9.0,Catharus ustulatus,Swainson's Thrush,0.0021,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Swainson's Thrush,swainsonsthrush,songsparrow,0.0021,6.0,9.0
6.0,9.0,Buteo lineatus,Red-shouldered Hawk,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-shouldered Hawk,redshoulderedhawk,songsparrow,0.002,6.0,9.0
6.0,9.0,Megaceryle alcyon,Belted Kingfisher,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Belted Kingfisher,beltedkingfisher,songsparrow,0.002,6.0,9.0
6.0,9.0,Meleagris gallopavo,Wild Turkey,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Wild Turkey,wildturkey,songsparrow,0.002,6.0,9.0
6.0,9.0,Leiothlypis celata,Orange-crowned Warbler,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Orange-crowned Warbler,orangecrownedwarbler,songsparrow,0.0018,6.0,9.0
6.0,9.0,Certhia americana,Brown Creeper,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Brown Creeper,browncreeper,songsparrow,0.0017,6.0,9.0
6.0,9.0,Sitta canadensis,Red-breasted Nuthatch,0.0016,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-breasted Nuthatch,redbreastednuthatch,songsparrow,0.0016,6.0,9.0
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,White-crowned Sparrow,whitecrownedsparrow,songsparrow,0.0015,6.0,9.0
6.0,9.0,Cyanocitta stelleri,Steller's Jay,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Steller's Jay,stellersjay,songsparrow,0.0015,6.0,9.0
6.0,9.0,Contopus cooperi,Olive-sided Flycatcher,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Olive-sided Flycatcher,olivesidedflycatcher,songsparrow,0.0015,6.0,9.0
6.0,9.0,Spizella passerina,Chipping Sparrow,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Chipping Sparrow,chippingsparrow,songsparrow,0.0015,6.0,9.0
6.0,9.0,Pandion haliaetus,Osprey,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Osprey,osprey,songsparrow,0.0015,6.0,9.0
6.0,9.0,Haemorhous mexicanus,House Finch,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,House Finch,housefinch,songsparrow,0.0015,6.0,9.0
6.0,9.0,Setophaga coronata,Yellow-rumped Warbler,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Yellow-rumped Warbler,yellowrumpedwarbler,songsparrow,0.0015,6.0,9.0
6.0,9.0,Dryobates pubescens,Downy Woodpecker,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Downy Woodpecker,downywoodpecker,songsparrow,0.0015,6.0,9.0
6.0,9.0,Corvus corax,Common Raven,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Common Raven,commonraven,songsparrow,0.0014,6.0,9.0
6.0,9.0,Melospiza melodia,Song Sparrow,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Song Sparrow,songsparrow,songsparrow,0.0014,6.0,9.0
9.0,10.0,Bubo virginianus,Great Horned Owl,0.0033,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Great Horned Owl,greathornedowl,songsparrow,0.0033,9.0,10.0
9.0,10.0,Buteo jamaicensis,Red-tailed Hawk,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-tailed Hawk,redtailedhawk,songsparrow,0.0027,9.0,10.0
9.0,10.0,Junco hyemalis,Dark-eyed Junco,0.0022,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Dark-eyed Junco,darkeyedjunco,songsparrow,0.0022,9.0,10.0
9.0,10.0,Catharus ustulatus,Swainson's Thrush,0.0021,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Swainson's Thrush,swainsonsthrush,songsparrow,0.0021,9.0,10.0
9.0,10.0,Buteo lineatus,Red-shouldered Hawk,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-shouldered Hawk,redshoulderedhawk,songsparrow,0.002,9.0,10.0
9.0,10.0,Megaceryle alcyon,Belted Kingfisher,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Belted Kingfisher,beltedkingfisher,songsparrow,0.002,9.0,10.0
9.0,10.0,Meleagris gallopavo,Wild Turkey,0.002,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Wild Turkey,wildturkey,songsparrow,0.002,9.0,10.0
9.0,10.0,Leiothlypis celata,Orange-crowned Warbler,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Orange-crowned Warbler,orangecrownedwarbler,songsparrow,0.0018,9.0,10.0
9.0,10.0,Certhia americana,Brown Creeper,0.0017,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Brown Creeper,browncreeper,songsparrow,0.0017,9.0,10.0
9.0,10.0,Sitta canadensis,Red-breasted Nuthatch,0.0016,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Red-breasted Nuthatch,redbreastednuthatch,songsparrow,0.0016,9.0,10.0
9.0,10.0,Zonotrichia leucophrys,White-crowned Sparrow,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,White-crowned Sparrow,whitecrownedsparrow,songsparrow,0.0015,9.0,10.0
9.0,10.0,Cyanocitta stelleri,Steller's Jay,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Steller's Jay,stellersjay,songsparrow,0.0015,9.0,10.0
9.0,10.0,Contopus cooperi,Olive-sided Flycatcher,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Olive-sided Flycatcher,olivesidedflycatcher,songsparrow,0.0015,9.0,10.0
9.0,10.0,Spizella passerina,Chipping Sparrow,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Chipping Sparrow,chippingsparrow,songsparrow,0.0015,9.0,10.0
9.0,10.0,Pandion haliaetus,Osprey,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Osprey,osprey,songsparrow,0.0015,9.0,10.0
9.0,10.0,Haemorhous mexicanus,House Finch,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,House Finch,housefinch,songsparrow,0.0015,9.0,10.0
9.0,10.0,Setophaga coronata,Yellow-rumped Warbler,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Yellow-rumped Warbler,yellowrumpedwarbler,songsparrow,0.0015,9.0,10.0
9.0,10.0,Dryobates pubescens,Downy Woodpecker,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Downy Woodpecker,downywoodpecker,songsparrow,0.0015,9.0,10.0
9.0,10.0,Corvus corax,Common Raven,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Common Raven,commonraven,songsparrow,0.0014,9.0,10.0
9.0,10.0,Melospiza melodia,Song Sparrow,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Song Sparrow.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Song Sparrow.wav,Song Sparrow,Song Sparrow,songsparrow,songsparrow,0.0014,9.0,10.0
0.0,3.0,Pipilo maculatus,Spotted Towhee,0.97,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Spotted Towhee,spottedtowhee,spottedtowhee,0.97,0.0,3.0
0.0,3.0,Aimophila ruficeps,Rufous-crowned Sparrow,0.0039,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Rufous-crowned Sparrow,rufouscrownedsparrow,spottedtowhee,0.0039,0.0,3.0
0.0,3.0,Junco hyemalis,Dark-eyed Junco,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Dark-eyed Junco,darkeyedjunco,spottedtowhee,0.0014,0.0,3.0
0.0,3.0,Leiothlypis celata,Orange-crowned Warbler,0.0008,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Orange-crowned Warbler,orangecrownedwarbler,spottedtowhee,0.0008,0.0,3.0
0.0,3.0,Chondestes grammacus,Lark Sparrow,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Lark Sparrow,larksparrow,spottedtowhee,0.0007,0.0,3.0
0.0,3.0,Passerina amoena,Lazuli Bunting,0.0005,Filtered_Without_Harmonics\Normalized_Audio\Spotted Towhee.wav,34.0522,-118.2437,27,0.01,without_harmonics,E4_week_and_location,Spotted Towhee.wav,Spotted Towhee,Lazuli Bunting,lazulibunting,spottedtowhee,0.0005,0.0,3.0
