shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
14,18,800,715.909090909091,84.09090909090901,599.7610762111073,1020.754150390625,154.4733086328555,8967595.644720467,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_800hz.wav
14,24,100,102.45028409090911,2.4502840909091077,35.16306264161294,197.59055397727298,3611.0982336359502,111503.83808982473,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_100hz.wav
14,24,1600,1432.5284090909092,167.47159090909076,1221.563577528992,2036.311301491477,78.46856136191077,18430023.960585363,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_1600hz.wav
14,24,200,179.15482954545456,20.84517045454544,50.15982202079258,209.48583984375,1450.9729927155431,583065.7808647155,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_200hz.wav
14,24,3200,2865.0568181818185,334.94318181818153,516.9061387220065,999.629128196023,282.05402979707657,7413399.403956658,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_3200hz.wav
14,24,4000,3579.9005681818185,420.09943181818153,106.78333159873492,269.67207475142004,38.36263245359805,1398265.9026072368,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_4000hz.wav
14,24,400,358.1321022727273,41.86789772727269,267.63989459405377,545.789595170455,1109.189166053614,4165601.49054722,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_400hz.wav
14,24,800,716.2642045454546,83.73579545454538,298.4743937745115,570.488680752841,421.94091878626193,4618278.132738164,./Experiment1_FrequencyAccuracy\14\24 inch\test_24in_800hz.wav
14,30,100,64.09801136363637,35.901988636363626,26.164871208621975,97.42194158380698,5138.896480695327,94129.87409019348,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_100hz.wav
14,30,1600,1432.5284090909092,167.47159090909076,326.47950835636766,1376.339865944602,898.7308191108468,3926449.5394965936,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_1600hz.wav
14,30,200,179.15482954545456,20.84517045454544,60.392963965182574,171.027987393466,659.7229273728118,732013.5823127736,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_200hz.wav
14,30,3200,2865.411931818182,334.588068181818,464.2467867672918,1063.336292613636,151.9976075480446,5771815.127807003,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_3200hz.wav
14,30,4000,839.3110795454546,3160.6889204545455,20458.241076789534,40864.56471946023,22596.85763195937,117807520.31607929,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_4000hz.wav
14,30,400,358.1321022727273,41.86789772727269,134.3570568176213,398.924050071023,1080.6486401532588,2078877.8734806043,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_400hz.wav
14,30,800,716.4417613636365,83.55823863636351,239.60318500463873,553.065562855114,1215.361472793759,3117329.6436010026,./Experiment1_FrequencyAccuracy\14\30 inch\test_30in_800hz.wav
14,36,100,52.91193181818183,47.08806818181817,27.44325183030734,86.16923384232996,6256.935642079123,65798.55202598995,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_100hz.wav
14,36,1600,1432.5284090909092,167.47159090909076,569.3426626272167,1056.579012784091,218.72061402816672,8425868.8439373,./Experiment1_FrequencyAccuracy\14\36 inch\test_36in_1600hz.wav
