shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
14,36,3200,2865.0568181818185,334.94318181818153,551.7994429003878,1081.878817471591,202.47222807434005,7575400.281336695,.\14\36 inch\test_36in_3200hz.wav
14,36,400,358.1321022727273,41.86789772727269,160.63560542416718,300.70747514204504,68.24453105672535,2324417.95877791,.\14\36 inch\test_36in_400hz.wav
14,36,6400,2270.063920454546,4129.936079545454,25.25883177759522,95.08271928267004,47.630823186675116,76761.6730148323,.\14\36 inch\test_36in_6400hz.wav
14,36,800,716.4417613636365,83.55823863636351,438.5936105088375,847.251020951705,66.94132849228431,5907572.846050853,.\14\36 inch\test_36in_800hz.wav
14,4,100,89.48863636363637,10.511363636363626,45.33186307839351,320.514737215909,6393.990237868458,560825.0847877086,.\14\4 inch\test_4in_100hz.wav
14,4,12800,30.53977272727273,12769.460227272728,25.943071482769373,146.52601207386397,18.83311810517364,100474.21141596197,.\14\4 inch\test_4in_12800hz.wav
14,4,1600,1432.3508522727275,167.64914772727252,4402.967196157968,7253.968483664773,2714.301961026065,66641595.484150246,.\14\4 inch\test_4in_1600hz.wav
14,4,20000,30.53977272727273,19969.460227272728,23.581800433253665,116.25714666193198,26.274436055976366,98568.33632107312,.\14\4 inch\test_4in_20000hz.wav
14,4,200,178.97727272727275,21.022727272727252,156.18287481876567,348.03349165482996,6558.77432271145,2167230.2531529004,.\14\4 inch\test_4in_200hz.wav
14,4,3200,2864.701704545455,335.29829545454504,3742.9729006054126,5953.774236505682,932.610203620177,54016123.050559655,.\14\4 inch\test_4in_3200hz.wav
14,4,400,358.1321022727273,41.86789772727269,676.4269177164323,1125.365300958807,4900.006163947908,9709127.821832838,.\14\4 inch\test_4in_400hz.wav
14,4,6400,2269.3536931818185,4130.646306818182,35.431342894995375,133.920321377841,113.4628278238306,295955.9732358421,.\14\4 inch\test_4in_6400hz.wav
14,4,800,716.0866477272729,83.91335227272714,1123.549493819984,1788.271129261364,1879.8691420548048,16719124.16818378,.\14\4 inch\test_4in_800hz.wav
14,8,100,89.48863636363637,10.511363636363626,31.252366442961357,174.74278675426103,2980.39716654406,271897.7635819707,.\14\8 inch\test_8in_100hz.wav
14,8,12800,30.53977272727273,12769.460227272728,22.93668231170887,106.96317915482996,28.65043106875146,80815.72361347389,.\14\8 inch\test_8in_12800hz.wav
14,8,1600,1432.1732954545457,167.82670454545428,2371.2701688040493,4456.517844460227,411.5006421589556,36102932.62939186,.\14\8 inch\test_8in_1600hz.wav
14,8,20000,30.53977272727273,19969.460227272728,24.718100665915607,269.644620028409,48.30143540023778,95752.04994591398,.\14\8 inch\test_8in_20000hz.wav
14,8,200,178.97727272727275,21.022727272727252,78.20965862265844,985.398259943182,13192.85008149843,878607.8312420241,.\14\8 inch\test_8in_200hz.wav
14,8,3200,2864.879261363637,335.12073863636306,1417.3121120444437,2990.042258522727,226.21174263450206,19878170.81689533,.\14\8 inch\test_8in_3200hz.wav
14,8,400,358.1321022727273,41.86789772727269,267.79101119252863,744.59599165483,3293.618620769779,4044951.3012780007,.\14\8 inch\test_8in_400hz.wav
14,8,6400,2270.774147727273,4129.225852272727,39.13468216995971,191.49957830255698,56.949955404516004,272148.1044141815,.\14\8 inch\test_8in_6400hz.wav
14,8,800,716.0866477272729,83.91335227272714,536.1213209437915,993.643465909091,1337.9967743221932,7320292.466364489,.\14\8 inch\test_8in_800hz.wav
15,1,100,89.48863636363637,10.511363636363626,18982.996085326682,33718.08573774858,650412.8474343169,175995706.23628378,.\15\1 inch\test_1in_100hz.wav
15,1,12800,3458.9843750000005,9341.015625,13.482408524779217,61.17591441761351,20.430811884988998,57883.9652111522,.\15\1 inch\test_1in_12800hz.wav
15,1,1600,1432.1732954545457,167.82670454545428,7285.108746638851,11330.084650213068,3639.306975366586,103663145.95222639,.\15\1 inch\test_1in_1600hz.wav
15,1,20000,31.427556818181824,19968.57244318182,13.55586149708363,106.47125799005698,9.338522269186797,44315.53685246839,.\15\1 inch\test_1in_20000hz.wav
