experiment,file,source_path,bird,expected_birdnet_species,distance,start_s,end_s,window_duration_s,active_overlap_seconds,active_overlap_fraction,is_active_window,top1_prediction,top1_confidence,top2_prediction,top2_confidence,top3_prediction,top3_confidence,expected_detected,expected_rank,expected_confidence,correct_top1,correct_top3,correct_top5
E4_week_and_location,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,American Robin,0.6834,Northern Mockingbird,0.0084,Black-headed Grosbeak,0.0035,True,1.0,0.6834,True,True,True
E4_week_and_location,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.5256,White-breasted Nuthatch,0.0037,Western Tanager,0.0032,True,1.0,0.5256,True,True,True
E4_week_and_location,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.6638,Black-headed Grosbeak,0.0047,Northern Mockingbird,0.0013,True,1.0,0.6638,True,True,True
E4_week_and_location,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.6091,Black-headed Grosbeak,0.2571,Black-throated Gray Warbler,0.0115,True,1.0,0.6091,True,True,True
E4_week_and_location,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.797,Oak Titmouse,0.0025,Savannah Sparrow,0.0019,True,1.0,0.797,True,True,True
E4_week_and_location,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9897,Chipping Sparrow,0.0038,Bewick's Wren,0.0025,True,1.0,0.9897,True,True,True
E4_week_and_location,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9968,Pacific-slope Flycatcher,0.0055,Brown-headed Cowbird,0.0045,True,1.0,0.9968,True,True,True
E4_week_and_location,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.8778,Bewick's Wren,0.0032,Savannah Sparrow,0.0028,True,1.0,0.8778,True,True,True
E4_week_and_location,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9924,Western Kingbird,0.003,Canada Goose,0.0021,True,1.0,0.9924,True,True,True
E4_week_and_location,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,3.0,6.0,3.0,3.0,1.0,True,Barn Swallow,0.6192,Cliff Swallow,0.1638,Western Kingbird,0.1061,True,1.0,0.6192,True,True,True
E4_week_and_location,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,6.0,9.0,3.0,3.0,1.0,True,Barn Swallow,0.5563,House Finch,0.0228,House Sparrow,0.0156,True,1.0,0.5563,True,True,True
E4_week_and_location,Barn_Swallow_24ft.wav,Birdsongs Recordings\24ft\Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,9.0,10.0,1.0,0.1999999999999993,0.1999999999999993,False,Northern Cardinal,0.0061,American Crow,0.0053,Yellow Warbler,0.0047,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,0.0,3.0,3.0,2.4,0.7999999999999999,True,Bewick's Wren,0.1983,Song Sparrow,0.1771,Northern Mockingbird,0.0136,True,1.0,0.1983,True,True,True
E4_week_and_location,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,3.0,6.0,3.0,0.0,0.0,False,Swainson's Thrush,0.0028,Northern Cardinal,0.0026,Osprey,0.0025,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,6.0,9.0,3.0,0.0,0.0,False,Northern Cardinal,0.0065,White-breasted Nuthatch,0.0048,Canada Goose,0.0031,False,,0.0,False,False,False
E4_week_and_location,Bewicks_Wren_24ft.wav,Birdsongs Recordings\24ft\Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,9.0,10.0,1.0,0.0,0.0,False,Song Sparrow,0.0036,Red-breasted Nuthatch,0.0033,Belted Kingfisher,0.0027,False,,0.0,False,False,False
E4_week_and_location,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,0.0,3.0,3.0,0.7500000000000002,0.25000000000000006,True,Black Phoebe,0.9962,Cooper's Hawk,0.0047,White-breasted Nuthatch,0.0025,True,1.0,0.9962,True,True,True
E4_week_and_location,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,3.0,6.0,3.0,0.8999999999999999,0.3,True,Black Phoebe,0.9939,Say's Phoebe,0.0041,Cooper's Hawk,0.0031,True,1.0,0.9939,True,True,True
E4_week_and_location,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,6.0,9.0,3.0,0.7999999999999989,0.26666666666666633,True,Black Phoebe,0.9927,Hairy Woodpecker,0.0104,Savannah Sparrow,0.0073,True,1.0,0.9927,True,True,True
E4_week_and_location,Black_Phoebe_24ft.wav,Birdsongs Recordings\24ft\Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,9.0,10.0,1.0,0.40000000000000036,0.40000000000000036,True,Black Phoebe,0.9995,Pacific-slope Flycatcher,0.0009,Cooper's Hawk,0.0006,True,1.0,0.9995,True,True,True
E4_week_and_location,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,0.0,3.0,3.0,1.35,0.45,True,California Towhee,0.9971,Orange-crowned Warbler,0.0055,Spotted Towhee,0.0038,True,1.0,0.9971,True,True,True
E4_week_and_location,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,3.0,6.0,3.0,0.0,0.0,False,Canada Goose,0.0499,Northern Cardinal,0.0103,White-breasted Nuthatch,0.0093,False,,0.0,False,False,False
E4_week_and_location,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,California Towhee,0.9705,Abert's Towhee,0.0092,Spotted Towhee,0.0045,True,1.0,0.9705,True,True,True
E4_week_and_location,California_Towhee_24ft.wav,Birdsongs Recordings\24ft\California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,9.0,10.0,1.0,0.0,0.0,False,American Crow,0.0034,Red-shouldered Hawk,0.0033,Cooper's Hawk,0.0032,False,,0.0,False,False,False
E4_week_and_location,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,0.0,3.0,3.0,1.7500000000000002,0.5833333333333334,True,Dark-eyed Junco,0.6723,Chipping Sparrow,0.091,Brown Creeper,0.0125,True,1.0,0.6723,True,True,True
E4_week_and_location,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,3.0,6.0,3.0,0.0,0.0,False,Canada Goose,0.0409,Northern Cardinal,0.0368,Song Sparrow,0.0131,False,,0.0,False,False,False
E4_week_and_location,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,6.0,9.0,3.0,1.8500000000000005,0.6166666666666668,True,Dark-eyed Junco,0.9113,Chipping Sparrow,0.0556,Yellow-rumped Warbler,0.0043,True,1.0,0.9113,True,True,True
E4_week_and_location,Dark_eyed_Junco_24ft.wav,Birdsongs Recordings\24ft\Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.008,Anna's Hummingbird,0.0046,Red-tailed Hawk,0.0042,False,,0.0,False,False,False
E4_week_and_location,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,0.0,3.0,3.0,2.6,0.8666666666666667,True,American Robin,0.1228,Hairy Woodpecker,0.0192,Chipping Sparrow,0.0166,True,10.0,0.0036,False,False,False
E4_week_and_location,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,3.0,6.0,3.0,3.0,1.0,True,American Robin,0.1241,European Starling,0.0319,Dark-eyed Junco,0.0074,True,2.0,0.0319,False,True,True
E4_week_and_location,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,6.0,9.0,3.0,3.0,1.0,True,European Starling,0.2317,Pacific-slope Flycatcher,0.0284,Hairy Woodpecker,0.0234,True,1.0,0.2317,True,True,True
E4_week_and_location,European_Starling_24ft.wav,Birdsongs Recordings\24ft\European_Starling_24ft.wav,European Starling,European Starling,24ft,9.0,10.0,1.0,1.0,1.0,True,European Starling,0.0419,Swainson's Thrush,0.0123,Wild Turkey,0.0044,True,1.0,0.0419,True,True,True
E4_week_and_location,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,0.0,3.0,3.0,1.35,0.45,True,Hooded Oriole,0.9843,House Sparrow,0.0132,Bullock's Oriole,0.0061,True,1.0,0.9843,True,True,True
E4_week_and_location,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,3.0,6.0,3.0,1.6500000000000008,0.5500000000000003,True,Hooded Oriole,0.2034,Loggerhead Shrike,0.0029,Western Tanager,0.0018,True,1.0,0.2034,True,True,True
E4_week_and_location,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,6.0,9.0,3.0,2.4000000000000004,0.8000000000000002,True,Hooded Oriole,0.9707,Bullock's Oriole,0.0209,Western Kingbird,0.0058,True,1.0,0.9707,True,True,True
E4_week_and_location,Hooded_Oriole_24ft.wav,Birdsongs Recordings\24ft\Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,9.0,10.0,1.0,0.8499999999999996,0.8499999999999996,True,Western Tanager,0.9048,Hooded Oriole,0.4005,Purple Finch,0.0296,True,2.0,0.4005,False,True,True
E4_week_and_location,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,0.0,3.0,3.0,2.55,0.85,True,House Finch,0.4622,Purple Finch,0.0189,Northern Mockingbird,0.0042,True,1.0,0.4622,True,True,True
E4_week_and_location,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,3.0,6.0,3.0,0.6999999999999997,0.23333333333333325,True,Blue Grosbeak,0.0201,Purple Finch,0.0095,House Finch,0.0024,True,3.0,0.0024,False,True,True
E4_week_and_location,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,6.0,9.0,3.0,2.0,0.6666666666666666,True,House Finch,0.1103,Purple Finch,0.0086,White-crowned Sparrow,0.0016,True,1.0,0.1103,True,True,True
E4_week_and_location,House_Finch_24ft.wav,Birdsongs Recordings\24ft\House_Finch_24ft.wav,House Finch,House Finch,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.0034,Red-tailed Hawk,0.0025,Belted Kingfisher,0.0023,False,,0.0,False,False,False
E4_week_and_location,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,0.0,3.0,3.0,1.7420000000000002,0.5806666666666668,True,House Sparrow,0.483,Purple Finch,0.0042,American Robin,0.0042,True,1.0,0.483,True,True,True
E4_week_and_location,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,3.0,6.0,3.0,1.8359999999999999,0.612,True,House Sparrow,0.8031,Northern Mockingbird,0.0068,White-winged Dove,0.0049,True,1.0,0.8031,True,True,True
E4_week_and_location,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,6.0,9.0,3.0,1.8360000000000003,0.6120000000000001,True,House Sparrow,0.7361,Northern Mockingbird,0.0067,White-winged Dove,0.0063,True,1.0,0.7361,True,True,True
E4_week_and_location,House_Sparrow_24ft.wav,Birdsongs Recordings\24ft\House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,9.0,10.0,1.0,0.6420000000000012,0.6420000000000012,True,House Sparrow,0.1614,Black-headed Grosbeak,0.0054,American Robin,0.0011,True,1.0,0.1614,True,True,True
E4_week_and_location,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,0.0,3.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.1727,House Wren,0.0295,Purple Finch,0.0046,True,1.0,0.1727,True,True,True
E4_week_and_location,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,3.0,6.0,3.0,2.3999999999999995,0.7999999999999998,True,Lazuli Bunting,0.0542,American Kestrel,0.0103,House Wren,0.0078,True,5.0,0.004,False,False,True
E4_week_and_location,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,6.0,9.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.1502,Abert's Towhee,0.0153,Wild Turkey,0.0129,True,1.0,0.1502,True,True,True
E4_week_and_location,Lesser_Goldfinch_24ft.wav,Birdsongs Recordings\24ft\Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,9.0,10.0,1.0,0.9920000000000009,0.9920000000000009,True,American Goldfinch,0.0691,Lesser Goldfinch,0.0012,Hutton's Vireo,0.0005,True,2.0,0.0012,False,True,True
E4_week_and_location,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,0.0,3.0,3.0,1.0,0.3333333333333333,True,Mourning Dove,0.8334,Eurasian Collared-Dove,0.0028,White-winged Dove,0.0026,True,1.0,0.8334,True,True,True
E4_week_and_location,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,3.0,6.0,3.0,2.3,0.7666666666666666,True,Mourning Dove,0.9472,Eurasian Collared-Dove,0.0078,White-winged Dove,0.0038,True,1.0,0.9472,True,True,True
E4_week_and_location,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,6.0,9.0,3.0,1.2999999999999998,0.4333333333333333,True,Mourning Dove,0.6993,Eurasian Collared-Dove,0.0994,Red-shouldered Hawk,0.0043,True,1.0,0.6993,True,True,True
E4_week_and_location,Mourning_Dove_24ft.wav,Birdsongs Recordings\24ft\Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.0011,Black Phoebe,0.0009,Swainson's Thrush,0.0006,True,19.0,0.0002,False,False,False
E4_week_and_location,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,0.0,3.0,3.0,2.7,0.9,True,House Wren,0.9771,American Goldfinch,0.0033,Orange-crowned Warbler,0.0023,True,1.0,0.9771,True,True,True
E4_week_and_location,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,3.0,6.0,3.0,0.8000000000000003,0.2666666666666668,True,Marsh Wren,0.6286,House Wren,0.4358,Bell's Vireo,0.0278,True,2.0,0.4358,False,True,True
E4_week_and_location,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,6.0,9.0,3.0,2.8000000000000007,0.9333333333333336,True,House Wren,0.9749,Mourning Dove,0.0093,White-breasted Nuthatch,0.0022,True,1.0,0.9749,True,True,True
E4_week_and_location,Northern_House_Wren_24ft.wav,Birdsongs Recordings\24ft\Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.0014,Barn Owl,0.0009,Wild Turkey,0.0008,True,19.0,0.0004,False,False,False
E4_week_and_location,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,0.0,3.0,3.0,1.6499999999999997,0.5499999999999999,True,Northern Mockingbird,0.1083,Spotted Towhee,0.0009,Rock Wren,0.0003,True,1.0,0.1083,True,True,True
E4_week_and_location,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,3.0,6.0,3.0,1.1499999999999995,0.38333333333333314,True,Great-tailed Grackle,0.0616,Nuttall's Woodpecker,0.0357,Northern Mockingbird,0.0316,True,3.0,0.0316,False,True,True
E4_week_and_location,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,6.0,9.0,3.0,2.13,0.71,True,Northern Mockingbird,0.3493,Wrentit,0.0032,Great-tailed Grackle,0.0018,True,1.0,0.3493,True,True,True
E4_week_and_location,Northern_Mockingbird_24ft.wav,Birdsongs Recordings\24ft\Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,9.0,10.0,1.0,0.27999999999999936,0.27999999999999936,True,Great-tailed Grackle,0.0022,Wrentit,0.0009,House Finch,0.0002,True,5.0,0.0001,False,False,True
E4_week_and_location,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,0.0,3.0,3.0,0.0,0.0,False,White-breasted Nuthatch,0.0071,Black-crowned Night-Heron,0.0037,American Goldfinch,0.0036,False,,0.0,False,False,False
E4_week_and_location,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,3.0,6.0,3.0,1.3499999999999996,0.4499999999999999,True,Yellow Warbler,0.6093,Mourning Dove,0.1114,Wilson's Warbler,0.0161,True,1.0,0.6093,True,True,True
E4_week_and_location,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,6.0,9.0,3.0,0.09999999999999964,0.033333333333333215,False,Mourning Dove,0.0183,Yellow Warbler,0.0135,American Crow,0.0105,True,2.0,0.0135,False,True,True
E4_week_and_location,Northern_Yellow_Warbler_24ft.wav,Birdsongs Recordings\24ft\Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,9.0,10.0,1.0,0.0,0.0,False,Barn Owl,0.0016,Red-shouldered Hawk,0.0016,Canada Goose,0.001,False,,0.0,False,False,False
E4_week_and_location,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Oak Titmouse,0.0374,Rock Wren,0.0013,Great-tailed Grackle,0.0008,True,1.0,0.0374,True,True,True
E4_week_and_location,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,3.0,6.0,3.0,1.0000000000000004,0.3333333333333335,True,Oak Titmouse,0.9987,Spotted Towhee,0.0028,Rock Wren,0.0016,True,1.0,0.9987,True,True,True
E4_week_and_location,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,Oak Titmouse,0.9995,California Towhee,0.0014,Rock Wren,0.0006,True,1.0,0.9995,True,True,True
E4_week_and_location,Oak_Titmouse_24ft.wav,Birdsongs Recordings\24ft\Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,9.0,10.0,1.0,0.9000000000000004,0.9000000000000004,True,Oak Titmouse,0.9978,Spotted Towhee,0.0136,California Towhee,0.0077,True,1.0,0.9978,True,True,True
E4_week_and_location,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,0.0,3.0,3.0,1.5499999999999998,0.5166666666666666,True,Rock Pigeon,0.9708,Least Bittern,0.0002,Great Horned Owl,0.0001,True,1.0,0.9708,True,True,True
E4_week_and_location,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,3.0,6.0,3.0,1.0499999999999998,0.3499999999999999,True,Rock Pigeon,0.9629,Least Bittern,0.0005,Great Horned Owl,0.0002,True,1.0,0.9629,True,True,True
E4_week_and_location,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,6.0,9.0,3.0,1.0999999999999996,0.36666666666666653,True,Rock Pigeon,0.9938,Great Horned Owl,0.0004,Least Bittern,0.0004,True,1.0,0.9938,True,True,True
E4_week_and_location,Rock_Pigeon_24ft.wav,Birdsongs Recordings\24ft\Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,9.0,10.0,1.0,0.0,0.0,False,Red-shouldered Hawk,0.002,Red-tailed Hawk,0.0011,White-breasted Nuthatch,0.0011,False,,0.0,False,False,False
E4_week_and_location,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,0.0,3.0,3.0,0.0,0.0,False,White-breasted Nuthatch,0.0016,Black-crowned Night-Heron,0.0015,Canada Goose,0.0012,False,,0.0,False,False,False
E4_week_and_location,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,3.0,6.0,3.0,2.6500000000000004,0.8833333333333334,True,Song Sparrow,0.6543,Willow Flycatcher,0.0024,Downy Woodpecker,0.0022,True,1.0,0.6543,True,True,True
E4_week_and_location,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,6.0,9.0,3.0,0.0,0.0,False,White-breasted Nuthatch,0.0128,Canada Goose,0.0125,American Crow,0.0077,True,13.0,0.002,False,False,False
E4_week_and_location,Song_Sparrow_24ft.wav,Birdsongs Recordings\24ft\Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,9.0,10.0,1.0,0.0,0.0,False,Anna's Hummingbird,0.0077,Red-shouldered Hawk,0.0069,Cooper's Hawk,0.006,False,,0.0,False,False,False
E4_week_and_location,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Spotted Towhee,0.8805,Black-crowned Night-Heron,0.0033,Dark-eyed Junco,0.0011,True,1.0,0.8805,True,True,True
E4_week_and_location,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,3.0,6.0,3.0,0.0,0.0,False,Barn Owl,0.0049,Black-crowned Night-Heron,0.0039,White-breasted Nuthatch,0.0009,False,,0.0,False,False,False
E4_week_and_location,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,6.0,9.0,3.0,1.3500000000000005,0.4500000000000002,True,Spotted Towhee,0.9325,Dark-eyed Junco,0.0005,Orange-crowned Warbler,0.0005,True,1.0,0.9325,True,True,True
E4_week_and_location,Spotted_Towhee_24ft.wav,Birdsongs Recordings\24ft\Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,9.0,10.0,1.0,0.0,0.0,False,Barn Owl,0.0014,Red-tailed Hawk,0.0012,Cooper's Hawk,0.001,False,,0.0,False,False,False
E4_week_and_location,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,American Robin,0.5239,Black-headed Grosbeak,0.0038,Wild Turkey,0.0022,True,1.0,0.5239,True,True,True
E4_week_and_location,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.5516,Marsh Wren,0.0057,Black-headed Grosbeak,0.0038,True,1.0,0.5516,True,True,True
E4_week_and_location,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.5,Brewer's Blackbird,0.0058,Wild Turkey,0.0038,True,1.0,0.5,True,True,True
E4_week_and_location,American_Robin_36ft.wav,Birdsongs Recordings\36ft\American_Robin_36ft.wav,American Robin,American Robin,36ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.3919,Black-headed Grosbeak,0.022,Black-throated Gray Warbler,0.0044,True,1.0,0.3919,True,True,True
E4_week_and_location,Annas_Hummingbird_36ft.wav,Birdsongs Recordings\36ft\Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.9352,Northern Flicker,0.0017,House Wren,0.0016,True,1.0,0.9352,True,True,True
